name;lat;long;status;category;wind;pressure;exact_sst_anomaly;year;month;day
Grace;19.900000000000002;-86.23333333333333;hurricane;1;71.66666666666667;983.6666666666666;1.20005397001902;2021;8;19
Grace;20.6;-94.25;hurricane;1;80.0;978.5;1.58696973323822;2021;8;20
Grace;26.18;-86.92;hurricane;3;88.0;976.8;2.126041460037232;2021;8;21
Henri;38.5;-70.95;hurricane;1;65.0;987.0;1.73958694934845;2021;8;22
Ida;21.95;-82.9;hurricane;1;70.0;987.5;1.58696973323822;2021;8;27
Ida;24.025;-85.125;hurricane;1;72.5;984.5;1.969139248132705;2021;8;28
Ida;28.22;-89.3;hurricane;2;118.0;941.8;3.11564779281616;2021;8;29
Ida;30.25;-90.69999999999999;hurricane;3;85.0;961.0;3.6226794719696054;2021;8;30
Larry;13.299999999999999;-33.300000000000004;hurricane;1;68.33333333333333;988.3333333333334;1.05212819576263;2021;9;2
Larry;14.275;-39.125;hurricane;1;81.25;980.25;1.05212819576263;2021;9;3
Larry;16.1;-44.625;hurricane;3;106.25;958.5;1.00659608840942;2021;9;4
Larry;18.825;-48.925;hurricane;3;107.5;955.5;1.15168949961662;2021;9;5
Larry;21.4;-52.35;hurricane;3;106.25;955.25;1.58696973323822;2021;9;6
Larry;23.675;-55.1;hurricane;3;98.75;961.0;1.58696973323822;2021;9;7
Larry;26.75;-57.6;hurricane;2;92.5;966.25;3.11564779281616;2021;9;8
Larry;30.825;-61.075;hurricane;2;81.25;967.0;3.876195311546328;2021;9;9
Larry;37.925;-61.275;hurricane;1;73.75;962.25;2.3407660424709325;2021;9;10
Larry;47.06666666666666;-54.833333333333336;hurricane;1;68.33333333333333;958.3333333333334;2.65829658508301;2021;9;11
Nicholas;28.5;-95.86666666666667;hurricane;1;65.0;990.0;3.11564779281616;2021;9;14
Sam;11.633333333333333;-42.96666666666667;hurricane;1;66.66666666666667;991.6666666666666;1.53400063514709;2021;9;24
Sam;12.7;-46.75;hurricane;2;100.0;966.25;1.53400063514709;2021;9;25
Sam;13.725;-49.625;hurricane;4;131.25;938.0;1.53400063514709;2021;9;26
Sam;15.2;-51.425;hurricane;4;113.75;950.25;1.3460048735141776;2021;9;27
Sam;17.1;-53.8;hurricane;3;112.5;951.5;1.28333961963654;2021;9;28
Sam;18.875;-56.275;hurricane;4;115.0;949.0;1.28333961963654;2021;9;29
Sam;21.575;-59.2;hurricane;4;125.0;938.75;0.839726746082306;2021;9;30
Sam;26.675;-61.6;hurricane;4;128.75;936.75;1.2323229759931564;2021;10;1
Sam;32.75;-60.425;hurricane;4;117.5;945.75;1.179328083992;2021;10;2
Sam;36.95;-55.95;hurricane;3;90.0;960.5;1.08481502532959;2021;10;3
Sam;40.95;-48.2;hurricane;2;86.25;959.75;1.0075151920318606;2021;10;4
Sam;46.5;-40.5;hurricane;1;75.0;965.0;0.705194115638733;2021;10;5
